Customer ID,Age,Gender,Annual Income,Spending Score,Age Group
461ab175-47b2-4231-a028-1d69a212bdea,35,Male,33,15,adult
7f8da330-ce44-4a67-82e8-a39fd77d57ca,31,Male,86,28,adult
2e3dc035-dc1a-4f71-915d-632f29333996,46,Male,74,48,adult
574ccc4a-f0a1-4f46-986e-257dbb8be849,35,Male,84,53,adult
5ee59227-16af-4127-a51d-8981576f48ab,37,Male,135,6,adult
16226691-d6ba-4b9e-b192-e96299023f4e,50,Male,141,83,adult
29ca88b2-fc25-4417-93f4-823d9d8ac2dc,40,Male,181,23,adult
206ad996-8643-4336-a3f1-6891e7cd470d,53,Male,170,28,adult
880df93e-6bc1-42bd-bd6a-e2b8d499b710,33,Male,99,64,adult
d44d49f5-41d5-4588-b27f-0fed752e5a8e,44,Male,200,4,adult
a51e2948-955c-4f67-9a32-a22dd3e3798f,48,Male,125,1,adult
45d48162-ec3e-49aa-a8fb-bd41df8f113b,41,Male,68,37,adult
b14041ef-0432-438e-8737-e30c31b391af,38,Male,55,53,adult
4cb3f773-9193-401a-b091-4f4eccc0d7c2,53,Male,178,26,adult
20e9a636-f643-4017-8a0d-3ce805d7b7c1,47,Male,71,66,adult
39a12692-e72f-4a0f-bd56-7cb781f7b6d7,55,Male,130,39,adult
da1e6e16-b189-46cc-ba61-91f6ee561561,32,Male,95,5,adult
1b8ce4c9-6432-40c5-8ced-0e788b54d930,56,Male,166,89,adult
5b5ce678-7380-4394-9026-2de0f63d5968,52,Male,57,35,adult
bd02bf04-5336-4472-8b51-195741474110,50,Male,191,46,adult
864add3b-a2df-41ae-8ecf-3df893ff3820,59,Male,194,47,adult
9e2d5902-4743-49f8-a999-80179e122ef5,53,Male,30,26,adult
13b200fb-a8b3-4861-bc81-93ac906b37fd,57,Male,135,39,adult
223c155d-0063-4892-81a1-6aee11bf3fb7,34,Male,151,35,adult
be7031c3-7d61-4ff6-af8e-4a34db857585,45,Male,197,19,adult
d7a8d545-2907-46c8-84d7-fa841cf3f15c,38,Male,26,39,adult
f17fbb93-945a-4d78-b6d9-d5e74f766f9d,53,Male,161,6,adult
3787f7ba-d2be-40b9-aecf-17eacd3dcb50,42,Male,193,89,adult
6f33b4ee-3229-4142-ba94-7bfad1ca0148,37,Male,122,4,adult
86020c4a-69f2-437a-b5a6-e6ac368e4637,50,Male,158,17,adult
a78e4455-ac5e-4661-a51b-08e7a98c21ab,53,Male,75,55,adult
a89bd9bc-80df-43cd-8304-aee824e2f8cb,58,Male,38,60,adult
38520282-8c74-4bd1-b64b-ffb002dce3fb,54,Male,107,20,adult
7150b9cd-53a8-490d-9654-64aa3333b7ee,40,Male,88,95,adult
35ae6135-3d36-4c36-90de-5a7df63f6439,34,Male,183,22,adult
91bc4e41-7d65-4a22-9f29-a862563247a7,40,Male,21,51,adult
bf8c6ac0-85a0-4546-97b8-b8c80c7260d7,56,Male,98,74,adult
0503efbf-1ecc-489d-bb04-0aa739aff1c0,48,Male,101,26,adult
156f1fad-9015-430d-ba9e-6cfc9015de4a,59,Male,195,40,adult
4c33493f-20fd-4437-a338-7990a2b1d797,45,Male,199,19,adult
e1655d99-439f-4e90-a43b-94a215b53536,44,Male,184,2,adult
9b588ef2-105a-452b-b6e8-534b5885a18f,59,Male,79,19,adult
376d2107-1885-41a8-b612-99c09e400c92,55,Male,85,91,adult
19bbaf6c-2193-4a0d-b186-dffc1d475202,39,Male,194,85,adult
0ab046b0-8203-4251-a273-f791df0f288d,53,Male,58,10,adult
09fc6bc4-2122-4979-a6e6-125bc356da22,40,Male,98,52,adult
a17aac11-31ea-4c1c-87a2-8892d1f93824,54,Male,91,28,adult
9e96cf1e-496e-4547-a981-2e485c00dd46,55,Male,159,50,adult
e062a013-6961-425e-9dc3-cf22000fae95,51,Male,154,71,adult
064e51d1-8861-42a0-9b02-91f520d68e13,51,Male,192,41,adult
e3623cad-6a78-4f78-bda3-b8593c88a68d,34,Male,67,91,adult
ef3c14a1-1f13-4146-b661-bed3eea727b0,48,Male,26,52,adult
2270ca39-aab0-46b3-aa7f-117e931404d3,52,Male,152,91,adult
71109abb-b79d-4e91-939d-1c42db235ce3,41,Male,50,43,adult
44ab91a1-6481-40f6-af9e-f2fb78eb9633,40,Male,55,16,adult
3cbcce97-f541-4bf8-8e53-c44b6b2b88a6,58,Male,105,47,adult
c1026f2f-c4a3-4914-8f48-9227d02606e2,40,Male,80,79,adult
e2166230-573b-4106-9bbd-8605a4d344a2,56,Male,49,47,adult
c21bdd04-476f-4999-b417-bfd058cff096,52,Male,23,1,adult
55b58ffd-8345-4e23-b347-324baab8a7c6,36,Male,186,31,adult
da51938a-f65d-4557-98a1-7a9607362622,58,Male,125,30,adult
ce242490-c210-4116-a9d7-1b8fd610b0ed,56,Male,50,52,adult
b5e3b540-dee6-42d4-8c91-22580c12a6b6,48,Male,71,79,adult
8277a8aa-4d2d-4b2a-87b1-ba1c37f4670c,42,Male,124,64,adult
9dd88f36-3a4b-4059-8a9f-16736cdb3405,34,Male,100,59,adult
ee28a141-7239-4b72-a0dc-5bf203c3bbc9,33,Male,55,96,adult
0f40a665-7975-41ad-89d1-4f7352dccfca,38,Male,156,41,adult
61d639a9-5457-40f0-ad53-54d98853c0de,51,Male,60,59,adult
d601e997-b16a-45eb-8c2d-358dad6653b8,41,Male,144,21,adult
3b6b7da7-d27a-4316-bbeb-060382c5305f,31,Male,93,2,adult
8b1f6a4a-3dd1-431c-9b20-82d9e21fb68f,55,Male,84,34,adult
1467a2a9-cc1b-404b-b7d5-b3c0d3659bed,54,Male,172,23,adult
c392c8b2-eebe-49a7-a236-e9e8675bf558,39,Male,60,27,adult
a5ad4f09-3d73-4f6a-8613-7bc910a2b09c,31,Male,145,81,adult
ac37ebe5-c003-44b2-83d4-f76596986d38,52,Male,188,59,adult
873d22c5-8cfc-4d79-a7cd-5acf68cbb501,34,Male,161,50,adult
8d9a2d3b-75b2-4f1b-8f2a-81e3bb22109d,47,Male,87,24,adult
3bf895e5-5e0c-442c-b445-3c28ae227c62,34,Male,125,85,adult
25df3e32-d769-428d-a240-4ddb51efcb70,59,Male,111,52,adult
ac4c7f60-6985-414f-9ec3-8a4c6f77350b,57,Male,64,57,adult
4a731454-9e35-4850-951e-ca2e08e0f7ad,31,Male,31,48,adult
1093b0bc-3a07-4dd3-8036-66fdcb9bd901,41,Male,114,14,adult
7a9f8d8c-a039-4fb8-aa26-c8861b758819,31,Male,153,58,adult
adda497d-25b5-4cb2-8384-f78d3f441068,50,Male,91,27,adult
50c50d06-8e52-463f-af64-5850b1217e60,57,Male,32,43,adult
8456b5c3-2974-4fac-b31f-a1c56c6a60d2,54,Male,175,37,adult
5284802a-97a7-4ad2-a565-5f0f51f3653e,44,Male,163,79,adult
99c167a9-5178-43ef-9f1c-6d3f7ef003b7,53,Male,72,100,adult
892c0f4a-7037-441c-a126-637a31596f5f,56,Male,98,53,adult
c1e51247-0b72-4b6c-a766-3a36e4b2624b,41,Male,95,78,adult
ad4bc127-0aa4-4d33-9d87-a5c478c3a302,47,Male,40,10,adult
7cb9db97-859c-421c-bbbc-125aa6607c8b,33,Male,140,8,adult
d947cee6-2d54-4c52-aca6-50e52af21aeb,48,Male,34,72,adult
2b3f121b-d6b9-4211-8c14-2a04a9f96086,39,Male,190,50,adult
eb7cc479-6b17-415b-8635-b706ebe7b6f3,39,Male,119,38,adult
a6307da6-a752-4870-900e-35128acf878d,37,Male,196,55,adult
f19c3a5e-633f-4634-8591-ca1510bc74c1,57,Male,104,14,adult
6ad7b55a-7ac0-4cb1-9cf0-5187b00dc396,58,Male,167,29,adult
e9882678-855d-4934-8eab-93dcf5556261,39,Male,195,46,adult
bd6a3954-7968-4276-8341-afd08f404e0a,58,Male,100,11,adult
e4b89bc2-a2ea-4742-919a-a7eec1a060cf,55,Male,181,58,adult
0d36da47-c4a9-4f79-96a0-b1e1815ed928,48,Male,71,1,adult
851801b1-4db7-48ea-83dd-9500f64871f7,39,Male,34,11,adult
04cb5f97-255b-427e-9729-3abea413909a,49,Male,88,96,adult
63b6849d-5055-4779-938e-b52ad603f667,58,Male,31,37,adult
024f02e9-2e17-4861-bb0a-d948bf93667e,54,Male,112,44,adult
54b18a0d-34d2-4a10-8d23-7f3322cf9041,35,Male,182,42,adult
ef66c8c9-98a3-4522-a5b1-98406e85fac5,35,Male,94,74,adult
2d07c0ba-4c28-44fd-bef2-36970a896beb,50,Male,165,73,adult
324c3b11-4fad-413b-a6e2-d4f47b99f412,31,Male,166,39,adult
89bf9b0e-f6d8-4c7d-b7da-73ad476eaf8d,31,Male,178,20,adult
74eaf8be-ce98-46a7-bfcb-60a8b6bc2ba8,58,Male,166,39,adult
a4b537db-c8b4-4f89-a607-3c8b5d45e0b9,48,Male,55,99,adult
4d286e1e-fc53-4b88-9434-7a0433ba813a,46,Male,115,75,adult
a2180229-cf3d-4f0a-9dfe-026ea26b7407,55,Male,169,82,adult
0762163e-a3f6-49f8-8ee2-063e4bcef5c9,49,Male,195,99,adult
ec8d5d1f-c9c1-4968-b38e-14aec374250f,41,Male,93,8,adult
56303594-e40b-4230-99cd-3025840a67d2,31,Male,153,44,adult
f85f0c7a-4965-4287-bad6-efb7aa78e4f6,43,Male,145,17,adult
6e30d7c3-f6ba-49bf-92dd-5a36ee3b466e,36,Male,135,100,adult
3cd6949b-d080-4591-8f26-f3d54769be1e,34,Male,179,93,adult
6b88c566-2c7f-42f8-b3d6-7476bc4e6336,32,Male,63,17,adult
a2bb5f0d-5df6-472c-9d03-8acc1b4b6dce,47,Male,185,68,adult
fdf1ad0e-e6d3-4647-9113-5d24119d727f,42,Male,171,75,adult
035ac236-18b2-42b1-ae83-4ef877f6f10b,51,Male,157,29,adult
d9cea288-907f-46ec-a3f3-02f003d5880e,47,Male,106,82,adult
b843ac29-c681-4ff8-9bdb-e91cc8d41872,46,Male,68,72,adult
c8bdd7fd-16d2-4d54-b966-115ca35fc4e2,55,Male,125,58,adult
c43f1b4c-1275-44b3-894a-dc4665646bb8,51,Male,178,34,adult
eaa76e3d-93c2-4dac-8519-17a869b17876,37,Male,115,67,adult
1b21be3e-15b2-4043-8485-a7ccca1c62c6,32,Male,122,40,adult
16a4a3bc-a5fb-42a0-8755-642314421bdd,44,Male,174,91,adult
e8c9e658-ff82-44fc-b6e0-a80bb8ad4a48,55,Male,53,29,adult
765f084f-ba37-4e9c-9429-0f9cb70d8434,52,Male,117,29,adult
95796b7a-8211-44a7-8156-66e1af359b79,38,Male,77,80,adult
7372e1af-071a-4a23-ae7b-fc8d21cfdef1,38,Male,191,38,adult
1bd7ff3e-1a68-41ec-8e66-338904bfd864,39,Male,163,89,adult
b6ce3fcb-f159-4a07-8032-b66310693cd8,50,Male,68,79,adult
f6617ef0-5c53-4b8d-8e83-778df95f656b,47,Male,162,86,adult
408e82de-d2c5-46fe-aafd-bde2d14682dd,36,Male,162,9,adult
0364303e-96f0-4b0d-a427-5735695592f5,41,Male,80,57,adult
034efaa3-0a01-47a6-b07a-5ce8405a6c5b,39,Male,169,91,adult
f4d82b77-e780-4e8c-9f67-7f550527aec5,41,Male,162,7,adult
408b98f1-b98e-4b3a-aa33-d823508c0d6a,46,Male,108,5,adult
8943f570-518d-4985-a1e2-0bd23665b800,46,Male,63,15,adult
55d16308-ee69-41f0-9186-6a8a78932674,59,Male,135,49,adult
f15fdb51-abef-4eed-a312-6e9102a1d076,32,Male,36,27,adult
000b81bd-76fe-4c9a-8c23-cafa695ee51c,36,Male,141,9,adult
58aa6e36-3eb1-4c37-aa3c-f30f06a43cc1,31,Male,161,11,adult
bfc9f33e-4e97-4b10-91bb-62ccb595f048,35,Male,131,27,adult
102cc8b2-f550-48df-bb80-4ec1fb9cd270,41,Male,59,74,adult
d3e6872c-ef1d-4eed-a6a7-6c2efa0056bc,43,Male,59,57,adult
eb16a3b1-a636-4d03-b237-13e81cd1807a,49,Male,93,73,adult
3a19d2b5-f19a-4e8c-b482-d256e06894e3,37,Male,157,7,adult
c8b87957-e271-48f4-a50d-f997ec73d36e,58,Male,50,81,adult
ec0c157d-a1df-49b7-a912-09921b285915,39,Male,166,34,adult
90a642c5-7194-47b2-9448-d44e4e11665d,33,Male,65,45,adult
a0718f39-4b8e-4857-ab21-eea79372c456,43,Male,76,71,adult
7357c4b2-24af-4cea-8b99-e3541eaab65d,30,Male,28,79,adult
2f5f358f-b696-420c-b813-7f4b77c5f2de,41,Male,188,18,adult
b525575c-7e32-4203-86cb-c87551491a27,54,Male,172,85,adult
a0d7752c-b02d-4b7d-ad75-586bee029552,45,Male,49,79,adult
f2b0d086-96e9-4533-97c2-db2affe8013c,45,Male,169,37,adult
8c23533c-27d9-4fc1-85b4-3bf76c926328,32,Male,147,21,adult
11c67857-4319-4e86-887b-40a801409501,39,Male,197,78,adult
5402c63e-ce6b-4b6e-b467-d9df733134c5,33,Male,139,7,adult
e43c03b7-dfc8-4f87-8dc7-21abab1dcff0,41,Male,192,68,adult
d33f5dd1-a4ca-4343-9b7e-899cc9565115,46,Male,134,94,adult
173fa8e7-c12c-452d-9d50-383bab6e84ed,31,Male,124,60,adult
51a9b5d3-6864-410a-b0c7-69f72457b534,43,Male,177,14,adult
23f3025e-ea1f-4dba-95f1-66dec69f92cd,36,Male,46,2,adult
676ede6b-0aee-4926-b7c1-bdd64e723fb0,36,Male,109,70,adult
6a3fcc1a-36a5-4c24-9904-ced12a7c87d9,56,Male,180,2,adult
b496b2d3-590d-453a-943c-de7af307347e,49,Male,136,98,adult
531f40d2-9af2-4c8a-844b-3f5b93b176e5,41,Male,160,90,adult
05bd890e-7223-4090-bcc5-9629d69ac5f0,47,Male,161,77,adult
106ec1af-5ba6-41c7-9a5d-5e4da805e9d4,37,Male,143,3,adult
741ab5eb-d5e5-485c-a29b-5cd25d1269ca,39,Male,83,77,adult
587863d1-fb64-4a9e-af4f-bab22762d818,59,Male,143,51,adult
a10bbd63-ba28-40f6-935a-c35581b59b72,50,Male,110,78,adult
5f94b4f6-96ab-4d3e-a680-faf25c3a6650,33,Male,82,53,adult
f2b78598-19d9-44bd-8bb4-b9edf843fb1a,41,Male,40,87,adult
683bc491-73a2-462e-b502-95fe873dc7a9,31,Male,170,86,adult
dd29b83e-9e9f-4bd4-aace-d3e388e6307d,48,Male,86,29,adult
27020b71-c0d5-4199-915a-d1e8ec9a3b1e,48,Male,31,47,adult
79e355a8-f59f-4696-af01-e5cff29a5904,52,Male,26,90,adult
e45836ad-cf11-46a9-ae3c-16360e6bd39e,44,Male,182,32,adult
92e50a54-47e4-4b4a-8be7-7fc48d84e498,46,Male,98,84,adult
2e335dde-8a2c-463c-b6a0-df9d5b3998c7,47,Male,88,17,adult
f5a4e437-c837-4a46-afae-1e6f202cd843,59,Male,72,51,adult
6b96d5f6-423b-422c-abfe-f1a867bb1377,46,Male,84,64,adult
92e20d6b-3b95-4585-94a6-594e84a4aad2,58,Male,57,13,adult
3814ef4c-a481-4284-bf85-bfd88b165861,50,Male,49,28,adult
a2cece43-e14c-4731-b863-6ef0ef6bcc88,38,Male,150,77,adult
bc36dd93-33c5-4ca6-9446-b307f2d77e50,42,Male,51,76,adult
1d138158-365b-4631-a806-8e0272793cd7,35,Male,112,99,adult
e5794b2a-2167-4d0e-abbd-b69ecf78a952,37,Male,186,5,adult
fb7f7e1c-b8dd-4bac-94f7-6a286e3e0981,58,Male,154,32,adult
386f5901-66db-4457-8cff-f448dfa59bed,51,Male,188,4,adult
f30463f1-213e-41a5-9b8b-7643ffa604af,40,Male,41,7,adult
9b915a65-cfe7-4ac6-b08d-58a0294d7b6b,47,Male,128,87,adult
dd42b852-b68a-4f77-8c26-103943d153e8,45,Male,91,59,adult
0d5690cd-d2e1-4260-84a9-ad4cf79451db,55,Male,194,56,adult
3e76530a-08dd-4c67-a729-fcd5431e72f2,39,Male,56,44,adult
7edb76be-dacc-46b7-b4a7-e481fdde7941,50,Male,49,74,adult
3896640f-d3c7-441c-81ba-35cac26d2387,38,Male,93,96,adult
d88805f1-3ca2-4f5f-9e1b-335d5b98778c,55,Male,184,47,adult
b495c6fb-e3fa-4e7f-98b9-ba1ee5b02202,52,Male,44,4,adult
dab0b90a-4da5-4904-aa60-02df4b735eec,32,Male,115,87,adult
31ba44ac-c573-4b76-83c2-ab0fbddd0d24,40,Male,173,68,adult
3ae0b8e5-38fd-4ed2-85fa-db17ddff2b0c,51,Male,69,21,adult
7057d904-e4ba-4697-9fce-fed7e1b79e99,46,Male,69,20,adult
6f7757f4-e0af-4acb-a40e-2c56ee830bc0,55,Male,172,98,adult
af53a6f7-6460-468c-8a37-c5a9a84448a7,41,Male,119,36,adult
21801254-a966-4efd-9ba0-2dc023c1f6ba,56,Male,124,54,adult
c2213386-f806-4557-a9c0-8f332d6ccb31,42,Male,90,57,adult
a3ecb035-17ed-4678-bbc5-a044f72d2489,33,Male,140,75,adult
e7497c9a-7221-45db-90cd-36583d070f11,44,Male,130,5,adult
120b878b-8315-4b51-bb0b-456d894bc0a5,50,Male,75,29,adult
18223e28-a763-46da-be78-1401a71207dd,54,Male,180,41,adult
dd5c03fe-d5cb-4ec1-9b11-368c7f918e00,51,Male,71,76,adult
e4502c6d-e7d5-43af-ba66-3d0048308a0b,59,Male,152,21,adult
bd039e84-1859-4782-ad04-12f8363da5ed,43,Male,36,39,adult
96028839-4704-41ff-8670-37d76cc11ab2,37,Male,184,28,adult
2b0fa6ba-6c9a-4939-8460-382cf5ae880a,45,Male,61,29,adult
c97eabd2-e9bd-4f5f-a632-fc4429156b7f,31,Male,198,34,adult
e0876d2f-deb1-43e5-9415-d0d204e43334,30,Male,46,91,adult
1e5d1e15-3b61-4a1f-b16d-d60b7950e9ad,57,Male,151,72,adult
e1337b15-7eea-4e87-a9ac-db2dd5e6d1c8,57,Male,112,71,adult
d12a949d-9626-4fe7-ba46-613eec1eaa10,56,Male,137,59,adult
24c6bd0f-158a-46ee-8b0a-c23ea59e5965,30,Male,50,15,adult
781f89bc-3c9a-46ae-85a8-5ec8e89a610a,37,Male,109,11,adult
eece7408-112e-42d9-ba22-a53bbf5987d0,39,Male,58,85,adult
b3128ef7-d49a-48e1-b865-6df355a8fece,51,Male,65,89,adult
3c8a1ed5-aac0-41db-aa89-e902781ca351,33,Male,119,57,adult
ffc947dd-10f8-4e9c-95d0-30f12c2063c4,53,Male,39,42,adult
0dbdb3bb-682f-4cb8-a371-8e421f39319a,52,Male,69,16,adult
daef080e-33ef-431b-9d56-7a89eb3fd2a7,57,Male,80,54,adult
67bb4839-0fa1-4c2b-82ff-e72a5a7d7a23,32,Male,90,71,adult
00ede4c5-6ad4-4a93-b3dc-1637ecf1ed31,54,Male,46,39,adult
d390ba4e-40f7-40f2-a5b3-2f2e9f29c72e,32,Male,58,85,adult
1404033d-2181-48e0-9852-a61faf330e85,47,Male,50,52,adult
d3010d98-726e-4077-8274-b6f85a26a530,34,Male,82,48,adult
685aad63-2c16-40e0-b0ba-fc8e22fe3f90,49,Male,198,84,adult
4a4032a4-e68e-45e5-ae04-881870afbf0f,44,Male,23,44,adult
77b3de49-e860-4292-a9cd-cb2ba3ca4c27,50,Male,193,63,adult
f4a2e7ce-e86a-48e7-96e1-af08006d3038,50,Male,155,93,adult
edb4edb8-b0c7-43a8-8e20-fc9cd049678f,41,Male,154,92,adult
892afd20-d6b4-401e-af01-73b2c16094e5,40,Male,50,77,adult
4a5ce3f5-50d7-48e3-95d3-591d94641e29,50,Male,181,59,adult
e56f4d4c-3a2a-4c52-8caa-448ae13bb9d3,37,Male,121,82,adult
4e4f6dd9-1303-4256-a91b-c45349b4dc53,44,Male,129,16,adult
de392eb0-bc48-4fd3-90b7-06446aa1551f,31,Male,31,64,adult
a8d250f5-57e5-4131-88bc-b1a5ac22f2be,43,Male,190,58,adult
1cda516d-bf10-42b1-898b-c90344fa3c43,40,Male,137,78,adult
4c823f88-5965-4c0c-b933-2aff5ee3eb11,47,Male,38,99,adult
121ec49f-3474-4da4-908e-c866b3b3d37c,51,Male,110,74,adult
13681230-31f4-4370-aa06-23aa117cf7ea,42,Male,181,46,adult
3f886052-810e-4468-8591-180d4fe7d68c,52,Male,25,48,adult
b4f92752-ca1d-4e18-89ee-09756151a8da,31,Male,59,8,adult
1f27f717-423d-4170-a922-89e2d9043bae,46,Male,195,98,adult
68f3b77f-0539-4723-a748-c597a2c474de,32,Male,101,41,adult
feb1affc-0c8f-4dfb-84f9-5dc31dd86ed6,44,Male,123,89,adult
fc0e4bc0-b55d-48b4-af4e-8fe1d76bd037,35,Male,59,48,adult
f9dc2141-81f9-4109-b677-0aacf22d8bac,55,Male,114,52,adult
6778511c-be9f-45da-9927-3de63645873a,57,Male,74,41,adult
c1be3d1b-dee8-4eec-985c-a9a25602bc6b,50,Male,24,57,adult
f17a55ed-0c45-44af-bd8c-66c2e08c3378,43,Male,187,76,adult
0d71f159-c030-4ecb-84b2-efd4920f1b64,59,Male,137,23,adult
776864a1-42f8-4d6f-8da4-eab5c427740f,33,Male,159,82,adult
c37c4101-ce48-47ff-a887-735b8c0419f7,44,Male,53,89,adult
2dff184b-b27e-45e6-97cc-01e6982e6a1a,32,Male,36,6,adult
36e5e1db-fa30-4edc-b86a-85eb39627c12,37,Male,162,92,adult
dd142f71-a027-4567-977d-e7d39d25c232,31,Male,119,79,adult
aa0b5717-2e68-40a4-8d91-bb650c1de7dc,53,Male,182,22,adult
cb7b4e44-f352-45b8-9a34-91e32d5e347e,58,Male,122,41,adult
f5231748-147a-43e0-ada4-93d3dd74652d,40,Male,123,73,adult
e48e8e39-bef5-4659-8070-b59d881f6d74,42,Male,149,40,adult
c3d3b95d-14f5-4abd-b413-a809f0657a9a,51,Male,184,78,adult
c9fba8f5-d45e-4ef6-972a-2a52a636da01,53,Male,68,87,adult
7da639df-d886-41ef-ade1-8455396e15e9,41,Male,21,74,adult
cb1c2ca2-f753-43b2-8265-614b43a967be,48,Male,65,30,adult
bca98482-e9f4-47d0-abea-35a6e2d7881a,33,Male,200,89,adult
441cbf7e-916f-4e50-88e0-c2833ba812fd,59,Male,136,91,adult
fe52fbfa-4632-43f0-b43e-73c9a7d86136,33,Male,186,41,adult
5a0c438b-653a-4761-8bd6-3693266446e9,52,Male,155,13,adult
24cd0014-5d32-450f-9cf2-765a1b3f0667,36,Male,35,78,adult
a3a9bb88-8cba-4ecf-9cb8-d8909e42a95c,55,Male,197,30,adult
1e362db1-826f-4d5e-a6b8-027e8205e531,38,Male,102,37,adult
4c3a7681-f383-4fce-93fd-b6cc89b447e6,35,Male,39,96,adult
aff06b3b-435e-4870-b8a1-6ae36f737f30,55,Male,91,70,adult
1be85e5a-9dff-4747-af8e-a690afca5dbb,30,Male,34,78,adult
4973c155-832c-40b9-87ec-535b01cc07a7,44,Male,121,55,adult
b1750e23-89d2-4f90-9051-d48331769657,56,Male,108,97,adult
201138ed-6bef-4de5-865e-8627ea06b4f2,34,Male,82,85,adult
cb0c09ae-b701-41d7-96f7-78eeaa2e9fe9,36,Male,84,29,adult
b4cc0772-c9b8-4a33-aa4e-509c952115fe,44,Male,71,65,adult
b3fd96f2-7bea-4d4b-83ab-63188189aee7,32,Male,42,4,adult
b5f4c9c7-82ea-4ee2-b548-1b20dfa6241f,32,Male,176,22,adult
75d2eed0-d139-4026-9d6d-cdcdf2eeac36,31,Male,21,17,adult
fd6a0202-4397-4191-8354-df128fd40c2c,46,Male,41,16,adult
426f5597-21d7-4683-8f17-88d2654bd0ac,33,Male,57,80,adult
3bbf585d-0082-40af-9609-01e6ac692395,32,Male,91,6,adult
392fc678-0c33-46c3-bfd2-34bab68c85a4,30,Male,188,67,adult
01f83618-9a08-4da9-a902-898702f97561,38,Male,193,71,adult
6526d5c2-f4a3-4a87-81f5-282764472fd4,51,Male,164,63,adult
1e4edb5f-3d19-411e-80c3-b306d3e5a2f1,34,Male,135,47,adult
468b8389-fcaa-42f1-9b21-af38a42deee2,56,Male,135,73,adult
9c667907-b508-4887-968a-70496d3d7b77,38,Male,137,49,adult
342b7328-689e-4aeb-88ab-8fbed6f685c7,37,Male,193,74,adult
8f38ca44-ee3b-47e3-8ca5-dad47d85ad63,42,Male,27,80,adult
dc63e575-0690-46e5-be2f-0e0198adbea5,41,Male,46,96,adult
053cf771-1ca1-4f74-8624-b9648d9d5ad3,55,Male,112,53,adult
43deb3c8-4963-4ab3-9b9b-71febf8ee284,34,Male,50,34,adult
c8e82cc3-8391-4597-9d6d-9e5dd7b8e650,43,Male,187,8,adult
37680eb9-6a4e-4a3e-8445-5f29385f4614,45,Male,71,12,adult
3bc105ca-77c5-48de-a367-8ca131534ad6,39,Male,43,21,adult
6532fc21-4d28-415e-944e-df63cd7a630e,34,Male,48,93,adult
8d8f8140-5090-48c9-8491-ad3946a60812,37,Male,160,76,adult
5ed925b2-e279-4276-8b48-8df74407f2a1,41,Male,178,18,adult
63b09694-6926-4c99-b8ed-80d2078df2e3,43,Male,123,22,adult
d996b947-a27d-4ac1-8531-907881059e16,37,Male,169,52,adult
923b6f99-8676-4614-8b0a-effc3365d844,53,Male,196,26,adult
